"Раздражает, когда ем пирожок/торт/мороженое и предлагаю кому-то, а человек такой: ""Ой, ты кушай пока, просто оставь мне немножечко!"" И я торможу, начиная судорожно соображать, сколько съесть самому и оставить, чтобы не обидеть. Чёрт, да либо сразу откусить надо, либо откажитесь.   "
"Мой муж меняет футболки дважды в день, свитер второй раз не надевает, носки, трусы — вообще молчу. И ладно бы они хоть чуть-чуть пахли потом или даже просто кожей, так нет! Он дважды в день ходит в душ, всегда пользуется антиперспирантом, духами. В общем, чистюля. А я задалбливаюсь стирать по нескольку раз в день, развешивать и потом гладить кучу белья, аккуратно это все складывать в шкаф! А он ходит и вальяжно разбрасывает одежду по всей квартире. Бесит.   "
"Празднуем семейные праздники в складчину: наша семья и семья моего дяди по чуть-чуть готовим и привозим в дом к дедушке, где и собираемся. При этом могут заехать и другие родственники с коробочкой конфет и с заявлением: ""А что, вы ничего постного/веганского/безглютенового не приготовили?"" А должны были, спрашивается?! Неужели сложно привезти с собой еду, если у вас специфическое меню!   "
"Дико раздражает отношение к молодым сотрудникам. Если твой возраст не стремится к пенсионному, тебе навесят сверхурочной работы, составят дьявольский график, понаставят ночных смен. И все это со словами: «Молодая, справишься, тебе зачем домой-то спешить». Это вам, блин, старым кошелкам, уже некуда спешить, а у меня, помимо работы, ещё учеба и семья. Мы занимаем одинаковые должности, получаем одинаковую зарплату, вот и работать надо одинаково!   "
"Бесит, когда меняешь в себе что-то, а люди замечают и начинают обсирать то, что было раньше. Выщипала брови, теперь мама постоянно говорит, что вот, наконец-то они не как у старика Хоттабыча. И так со всеми людьми! Спасибо, блять, каждый раз так много нового о себе узнаю!   "
"Бесит, когда в общественном транспорте, уступая место пенсионерам, кто-то из них отказывается. То есть ты встаёшь, уступаешь просто так, а потом ещё стоишь как идиот. Если я встала – будь добр сесть!   "
"Бесит, что большинство порнухи в интернете подписывается именами только актрис, а не актёров. Хотя найти симпатичного и харизматичного актёра куда сложнее, не говоря уже о том, что порнуха в целом снимается больше для мужчин, чем для женщин. Вот такой вот порносексизм. А нам ведь тоже нужно :(   "
"Готовимся к свадьбе, хоть и все оплачиваем сами, но я все равно ощущаю неимоверное давление. В мае? Искусственный букет? Через мосты не поедете? Выкупа не будет? А каравай где? Как на фотосессию без гостей? Так НЕ ДЕЛАЕТСЯ! Счастья вам тогда не будет! Да у нас и так счастья не будет. На один счастливый день неделя несчастья, но мы стараемся этот день продлить. Отношения — это огромная работа, и оттого, посыпали нас рисом или нет, ничего не изменится!   "
"У меня легкая дислексия. И как же бесят все эти поборники грамотности с кровоточащими глазами в интернете. Люблю читать, у меня хорошая память, получаю второе высшее за границей, изучаю третий иностранный. Но не могу писать грамотно даже на родном. А всё из-за нарушения между зрительным и слуховым образом. Если чужие ошибки «режут» глазки, значит, нет такой проблемы, поздравляю! Но стоит стать более эрудированным и терпимым к другим, а не гордиться тем, что интуитивно пишите правильно!   "
"Очень нравятся русские имена, но очень бесит, что они сокращаются. Красивое имя Екатерина становится простым Катька, Анастасия - Настя. Ведь столько девушек в Италии и в Испании носят красивые божественные имена Ана, Мария, а у нас они простые Анька да Машка. Всю жизнь меня называют сокращённо, хотя все время прошу называть полностью мое имя. Но нет, всегда найдётся какая-нибудь старая знакомая, которая на всю улицу будет орать: «Настюююхааа». Почему-то итальянцы не называют друг друга Настюхами.   "
"Стала бесить ситуация с подарками, например, на 8 марта. Значит, всю душу из меня жена вытрясла, но маме её подарок обязан купить и подарить. Ну ок, поехал и купил. Приехали к нам в гости мои родители, поздравляют жену с 8 марта; самое противное, что об ответном подарке моей маме она даже и не задумалась, мол, твоя мама, сам и решай. Ок, решил.  Тут у её родителей 30 лет совместной жизни, спрашивает, что дарить будем, ответил, что мне пофиг. Ибо бесит такой однобокий подход!   "
"Бесит, когда друзья или коллеги устраивают под фотографиями в соцсетях переписку. Некоторые товарищи совсем уж личные вещи начинают писать, о которых не нужно знать всем подписчикам. Когда удаляешь комментарии - обижаются. А у меня чувство, будто домой прошли в грязных ботинках.   "
"Поступила учиться на заочное отделение, одногруппники в преимуществе дяди и тети за 40. Для быстрого обмена информацией было решено создать общий чат, и во время сессии это реально выручает. Но вот эти полгода между сессиями нереально БЕСИТ, что они скидывают в чат смешные картиночки, видюшки и прочий спам тех времен, когда я пешком под стол ходила.   "
"Я репетитор по математике и физике, и меня дико бесит, что если ребенку не даются мои предметы, то его записывают в гуманитарии. Нет, это далеко не всегда гуманитарии, чаще это просто лентяи, которым неинтересно абсолютно ничего! А дети с гуманитарным складом (но ответственные) тянут школьную программу по естественным наукам без особых проблем, а с поддержкой репетитора так вообще без них. За гуманитариев обидно, это талантливые люди с особым складом ума, а не бездельники!   "
"Временно со мной живет подруга со своей дочкой. Так сложилось, что девочка в основном спит со мной. По ночам она скрипит зубами. Это самый отвратительный звук, который только может быть! Порой с трудом сдерживаюсь, чтоб не врезать пятилетнему ребенку.   "
"Я невролог. Всегда защищала своё врачебное общество. До одного случая. Однажды моя мама сильно ударила ногу и пошла к травматологу. Пришла оттуда вся в слезах. На вопрос «Что случилось?» последовал очень занятный рассказ: чудо-врач, посмотрев в карточке, перечислил все её диагнозы и сказал: «Идите лечите реальные ваши болячки, а не с пальчиком тут бегайте». Делает он, а стыдно мне. Именно из-за таких, как он, нас, врачей, перестали за людей считать.   "
"Бесит, когда в транспорте садятся такие люди, которые на свободное место рядом ставят сумки, пакеты. Садишься рядом с таким человеком (мест других нет), еле-еле втискиваешься, а он смотрит на тебя с презрением типа: ""У меня тут сумки, не видно что ли?"" СУКА… На колени ставь своё барахло!   "
"Дико бесит одна вещь в парнях, когда во время порки я для поддержания страсти говорю ""ещё"", они почему-то уверенны, что нужно бить сильнее. У меня одна попа, сидеть-то на чём! Им нужно научиться различать ""ещё"" и ""сильнее"", это совершенно разные вещи.   "
"Нереально бесит, когда, сука, на пустой остановке какая-то тётка умудряется пройти мимо и задеть тебя. Вокруг гектары свободной площади, но она прёт прямо на тебя.   "
"Как же меня бесит слово ""хайп"". Смотрю каталог косметики, название помады ""хайповый фиолетовый"". Прихожу в магазин одежды, продавец оповещает меня, что у них только хайповые вещи. Блять, все употребляют это конечное слово! Все и везде!   "
Всю жизнь разговариваю медленно и с небольшими паузами. Окружение уже давно свыклось с этим. Однако в университете почти каждый преподаватель считает должным снизить балл/оценку за мою манеру речи.   
"Моя жена постоянно не закручивает крышки на всяких бутылках и склянках. Даже на молоко, когда ставит в холодильник, просто накидывает крышку и всё. Пару раз так тара улетала у меня из рук. Бесит прям, ругаю её, но особо ничего не меняется.   "
"Как же меня бесят знакомые бабушек, родителей, которые нихуя не знают про твою жизнь и пытаются тебя учить. А вот лучше бы тебе работу поменять, а как же без оплачиваемого больничного, а замуж-то когда, уже пора бы! Да ёптвоюжмать! Ты живешь в коммуналке, у тебя двое детей от разных мужиков, ты лечишься то от бронхита, то от почек, и я ещё живу не так?!!   "
"Временно живём с парнем в разных странах. Отношения всё ещё крепкие, уверены друг в друге, но люто раздражают достаточно близкие люди, которые в курсе нашей ситуации, и которые капают мне на мозг, мол, он мне изменяет, всё такое. И вот мне интересно: они совсем не понимают, что если я кому и перестану доверять, то явно не парню, а им, советчикам хуевым? Просто уже бесят до белого каления.   "
"Часто пользуюсь услугами «муж на час», так как живу одна, ремонт в процессе. И как же бесит, что каждый второй начинает: «Ого! Ты живёшь одна? Че, и квартиру сама купила? И че, у тебя нет мужика, а почему, совсем нет никого?» Да какое твоё дело! Тебя позвали выполнить определенную работу! Делай молча, я плачу деньги! Последний договорился до того, что встречаться нужно только с женатым, они самые лучшие. Еле выпроводила из квартиры!   "
"Ужасно бесит, когда в театре или на концерте люди начинают вставать и уходить со своих мест во время поклона. Они не только мешают другим, но и проявляют неуважение к артистам. Поклон — это момент единения артистов с залом, момент, когда можно поблагодарить друг друга за проведённый вместе вечер и за подаренные эмоции. Они выступали для нас, вкладывали душу, а те торопятся побыстрее свалить, чтобы не стоять в очереди в гардероб.   "
"Бесит, когда водители не дожидаются, пока ты перейдешь дорогу. Я не имею никаких проблем с передвижением, не торможу, и вообще у меня довольно быстрый шаг. Но они же спешат! Чуть ли не по пяткам едут! Бесят! За три секунды ожидания не развалитесь!   "
"Живу в красивом, но не самом удобном городе. Находится на полуострове, улицы узковаты, здания старые. Парковки у нас не ахти, в основном уличная с личными гаражами. И все бы ничего, но люди, живущие здесь, зная, что тут все могут по 30 минут искать парковку, все равно ставят машины в метрах от окончания бордюра или другой машины. То есть далеко, но другая машина не поместится, хотя могла.   "
"Неимоверно бесит, когда пьют из пластиковых бутылок и сжимают их. Зачем? Зачем вы это делаете? Это же такой отвратительный треск, а потом бутылка ещё и обратно расправляется. Иногда среди ночи в тишине так: ""Треньк…"" Ааа! Ну это же просто - вода и так льется, если бутыль наклонить. Каждый раз аж до скрипа зубов это доводит)   "
"Встречаюсь с парнем, и как же меня бесит, когда он фотографирует меня, когда я не вижу. Фотки скидывает в сообщения и прикрепляет песни к ним наподобие ""Девочка Пиздец"". Боже, у меня и так самооценка ниже плинтуса, я себя считаю некрасивой, а глядя на фото, от своего же вида хочется блевать. Но нет, он всё продолжает это делать. Просила, чтоб не фоткал меня, а толку нет, и как же это БЕСИТ!   "
"В последнее время стала замечать, что нет нормального канала с музыкой по тв. Начинаю убираться и включаю муз. канал, а там какие-нибудь передачи. И пиздят, и пиздят, и пиздят! Достали! Сделайте канал, где будет только музыка НОН-СТОП!   "
"Очень люблю ездить на автобусах, но как же бесят люди, которые всеми возможными способами пытаются влезть внутрь автобуса. Пихают, идут по ногам, бьют локтями, расталкивают рюкзаками, которые даже не снимают со спины. Если бы законом было разрешено убивать, то они бы убивали, чтобы быстрее попасть в автобус. Тётки 50-60 лет - это отдельный кадр - такие и вовсе готовы в асфальт закатать.   "
"Бесит! Как же меня бесит эта привычка: на праздник устраивать генеральную уборку. И именно в праздничный день, когда у тебя появляется единственный полноценный выходной, половину которого ты вынужден по приказу мамы/бабушки/девушки провести с тряпкой в руках и с шилом в заднице. Я! Хочу! Отдохнуть!   "
"Я интроверт, мой парень экстраверт. И каждый долбаный раз, когда мы договариваемся сходить куда-то только вдвоём, а он тащит, например, брата своего, или я не хочу идти с ним в гости в большую компанию, он всегда говорит: ""Ну чего ты стесняешься?"" Да не стесняюсь я, просто не хочу быть в этой гребаной толпе!   "
"Бесят такие люди, которые сами провоцируют людей и склоняют к ссоре. Сперва отшучиваешься - не понимают, пытаешься перевести тему, потом намекаешь и в конце концов прям говоришь, что не хочешь говорить на больную тему. Все равно продолжают. И когда уже терпение лопается, слышишь в ответ: «Ты такая агрессивная и нервная».   "
"Бесит, когда идешь к двери подъезда с тяжелой сумкой, тебя обгоняют, захлопывают перед твоим носом дверь и, пока ты ковыряешься с домофоном, уезжают на лифте на самый верхний этаж.   "
"Меня бесит Винни Пух из советского мультика. Многие считают его обаятельным и милым. Такого эгоцентричного, навязчивого, беспардонного персонажа сложно придумать второй раз. Он наглый, жадный, прожорливый. Везде в первую очередь ставит свои интересы, уверен в собственной неотразимости и таланте, всех гоняет по своим поручениям. Мне в детстве было за него стыдно!   "
"В современном мире котенка взять труднее, чем ребенка из детдома. Очень тяжело переживать отказ за отказом из-за того, что ""вы слишком молоды, вам всего 22"", ""ой, у вас газовая плита, нет, это слишком опасно"", ""вы что, вегетарианка? Заморите животное голодом!"", ""фриланс — это не работа, вы не прокормите"". И таких примеров куча. Им неважно, что фрилансеры круглые сутки дома с животным, а веганы следят за питанием лучше, чем ФСБ.  Девушка, которая шестой месяц мечтает о котике. Бесит.   "
"Бесят, когда супер-пупер кулинары-подруги смеются с того, что я готовлю по рецепту. Типа: ""Ахаха, ты 70 гр муки взвесила, я бы на глаз сыпанула"". Блин, ну почему я должна каждый раз мудохаться - тут досыпать, тут долить, - если есть пропорции проверенные, из которых выходит вкуснота? Какого ж хрена сидеть хихикать, а потом трескать мои пирожки так, что за ушами трещит и сокрушаться, что у нее такие пышные не выходят!   "
"Недавно исполнялось 27, и мой брат почему-то подумал, что будет забавно подарить мне хомяка, однажды в детстве у меня уже был. И вот уже как месяц я не могу уснуть, так как меня дико выбешивает звук этих маленьких зубов, насилующих металическую поилку. Ну господи, ну какого черта такое маленькое создание создаёт такую акустику, что скоро тарелки в кухне биться начнут от вибраций! Он, конечно, сладкий, но заебал!   "
"В юности в моменты чёрной депрессии наносила себе порезы лезвием. Так было реально легче. Боль физическая брала верх и вытесняла душевную. Сейчас мне 35. Руки по плечи в порезах тонких, толстых, коротких и длинных. И как же меня бесит, когда задают вопросы, рассматривают их! Ясное дело, они у меня не от хорошей и легкой жизни! И это только моё дело, что я делаю со своим телом! Почему тату, тоннели, розовые волосы — норм, а я — пугало?   "
"Терпеть не могу людей, которые всякую херню выдают за современную моду: стиль, дизайнерские решения и прочие понты. Я выкинул из квартиры всю магазинную посуду, купив полный фарфоровый сервиз. Выкинул электрочайник, так как у нас дома красивый самовар. Для готовки всякие лопатки, вилки, ложки, поварешки деревянные. Ножи и столовые приборы простенькие бразильские, но очень качественные. А самая дикая для некоторых вещь — это казан, в котором я готовлю плов и всякие тушёные блюда.   "
